COUNTRY,PROVINCE,TOWN,SUBURB,STREET,STR_TYPE,STR_NUM,LAT,LON,PAID
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,RACECOURSE,RD,8B,-26.19586,28.286829,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,11,-26.185115,28.282677,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,13,-26.184857,28.282644,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,15,-26.184609,28.28251,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,23,-26.183201,28.2824,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,25,-26.182825,28.282279,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,26,-26.185132,28.282069,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,27,-26.182571,28.282243,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,28,-26.184895,28.282009,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,29,-26.182827,28.282277,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,30,-26.184694,28.281956,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,31,-26.181902,28.282149,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,32,-26.184498,28.281924,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,34,-26.184295,28.281899,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,36,-26.184045,28.281869,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,38,-26.183755,28.281829,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,40,-26.183455,28.281789,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,42,-26.1831738,28.28174954,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,44,-26.182894,28.281867,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,46,-26.182897,28.281698,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,48,-26.182752,28.281681,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,50,-26.18258,28.28183,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,52,-26.182535,28.281648,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,54,-26.182371,28.281631,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,56,-26.182265,28.281789,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,58,-26.182175,28.281602,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,60,-26.181989,28.281744,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,62,-26.181957,28.281564,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,1\267,-26.184039,28.282528,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,REEVA,RD,RE\267,-26.183772,28.282495,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,CLS,7,-26.197201,28.2843,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,CLS,789,-26.196694,28.284534,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,CLS,790,-26.196919,28.284563,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,CLS,791,-26.197148,28.284593,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,CLS,792,-26.197392,28.284599,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,CLS,793,-26.197483,28.284341,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,CLS,795,-26.196971,28.284141,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,CLS,796,-26.196737,28.284108,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,RD,1,-26.196647,28.285907,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,RD,2,-26.196092,28.285715,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,RD,3,-26.196645,28.285392,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,RD,4,-26.196153,28.285146,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,RD,5,-26.196744,28.284895,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,RD,6,-26.196202,28.284689,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,ROCKET,RD,8,-26.196252,28.284234,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,1,-26.18492607,28.28758358,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,2,-26.18455,28.287317,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,3,-26.185225,28.287219,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,4,-26.18462,28.286565,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,5,-26.185277,28.286837,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,6,-26.184716,28.285736,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,7,-26.185302,28.286468,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,8,-26.184792,28.28508,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,9,-26.185212,28.285765,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,11,-26.185237,28.28513,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,12,-26.184838,28.283972,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,14,-26.184878,28.283644,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,16,-26.184905,28.283299,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,17,-26.185397,28.283736,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,18,-26.18495,28.283004,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,20,-26.185108,28.282677,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SHER,AV,22,-26.185124,28.282098,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,2,-26.194913,28.286899,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,3,-26.195318,28.287699,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,4,-26.194569,28.286859,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,5,-26.194953,28.287653,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,6,-26.194228,28.286812,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,7,-26.194629,28.287604,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,8,-26.193888,28.286767,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,9,-26.194332,28.287562,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,10,-26.193548,28.286724,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,11,-26.194036,28.287523,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,12,-26.193283,28.286416,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,13,-26.19373,28.287486,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,STAFFORD,RD,15,-26.193441,28.287447,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER,WA,2,-26.179951,28.283559,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER,WA,4,-26.179974,28.283015,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER,WA,6,-26.179995,28.28252,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER,WA,8,-26.18008,28.281711,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER,WA,10,-26.180099,28.2817,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER,WA,695,-26.181217,28.281819,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,1,-26.187586,28.28322,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,2,-26.187598,28.282973,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,3,-26.187623,28.282747,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,4,-26.18765,28.282514,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,5,-26.187666,28.282222,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,6,-26.187328,28.282173,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,7,-26.187221,28.28247,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,8,-26.187383,28.282514,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,9,-26.187303,28.282699,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,10,-26.187288,28.282862,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,11,-26.187273,28.283024,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,12,-26.187253,28.283205,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,13,-26.187228,28.283571,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,14,-26.187085,28.283575,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,15,-26.18706,28.28385,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,16,-26.187221,28.283895,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,17,-26.187195,28.284138,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,18,-26.187028,28.284134,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,19,-26.187028,28.284313,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,20,-26.187005,28.284512,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,21,-26.187006,28.284676,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,22,-26.1872,28.28469,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,23,-26.187383,28.284716,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,24,-26.18742,28.284552,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,25,-26.187447,28.284319,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,26,-26.187473,28.284087,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,27,-26.187499,28.283855,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUMMER GLADES,ST,28,-26.187526,28.283619,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,1,-26.196407,28.286558,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,1,-26.18935363,28.2863313,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,2,-26.196699,28.2859,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,2,-26.18915178,28.28630925,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,3,-26.195999,28.286501,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,3,-26.18912558,28.28655767,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,4,-26.189334,28.286629,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,4,-26.189342,28.286631,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,5,-26.195548,28.286352,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,5,-26.18959184,28.28667581,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,6,-26.189634,28.286299,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,7,-26.194955,28.286369,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,8,-26.195417,28.284479,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,9,-26.194625,28.286319,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,10,-26.195417,28.284479,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,11,-26.194285,28.286279,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,12,-26.193795,28.285429,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,13,-26.193945,28.286231,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,15,-26.193594,28.286189,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,16,-26.194529,28.284358,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,17,-26.193076,28.285994,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,19,-26.192623,28.285919,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,20,-26.193799,28.285426,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,24,-26.193234,28.285489,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,37,-26.190814,28.285669,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,39,-26.190574,28.285639,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,45,-26.189414,28.285784,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,47,-26.189422,28.285494,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,49,-26.18892,28.285449,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,51,-26.186085,28.285217,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,53,-26.188105,28.285489,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,55,-26.187825,28.285459,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,55,-26.187818,28.285454,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,57,-26.187575,28.285429,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,59,-26.187245,28.285419,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,61,-26.186835,28.285267,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,62,-26.188445,28.284829,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,63,-26.187047,28.285399,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,64,-26.18786594,28.28477207,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,65,-26.186399,28.285299,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,66,-26.18762654,28.28472576,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,69,-26.186076,28.285217,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,70,-26.187201,28.2847,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,71,-26.185779,28.285174,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,73,-26.185509,28.285148,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,74,-26.186665,28.283719,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,75,-26.185386,28.284931,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,76,-26.186696,28.283719,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,78,-26.185761,28.284275,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,79,-26.184415,28.285029,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,81,-26.184045,28.284979,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,83,-26.18374,28.284913,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,85,-26.183445,28.284879,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,87,-26.183123,28.284827,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,88,-26.184925,28.284329,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,89,-26.182815,28.284789,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,90,-26.184665,28.284289,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,91,-26.182388,28.284685,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,92,-26.184409,28.284311,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,94,-26.184075,28.28427,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,96,-26.183696,28.284114,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,97,-26.181945,28.284628,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,97,-26.181935,28.284629,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,99,-26.181649,28.284592,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,100,-26.183015,28.284092,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,101,-26.181257,28.284393,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,102,-26.18263,28.283929,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,104,-26.182597,28.284075,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,106,-26.182368,28.284038,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,107,-26.180257,28.2843,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,108,-26.181716,28.283946,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,109,-26.179785,28.284229,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,110,-26.18097355,28.28380555,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,280,-26.181515,28.284024,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,106A,-26.182604,28.284077,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,3\921,-26.188808,28.284849,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,4\921,-26.188934,28.28497,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,71A,-26.185897,28.285193,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,91A,-26.182604,28.284738,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,91B,-26.182145,28.284691,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,92A,-26.184395,28.284039,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNY,RD,94A,-26.1841327,28.28400356,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,1,-26.187109,28.28986,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,65,-26.190115,28.287961,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,67,-26.189612,28.288644,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,69,-26.188984,28.28868,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,71,-26.188676,28.288899,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,73,-26.187888,28.289404,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,75,-26.187543,28.289657,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,77,-26.187113,28.289862,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,79,-26.18675879,28.29036039,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,81,-26.186314,28.290456,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,83,-26.185798,28.290586,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,91,-26.183579,28.292037,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,95,-26.18243,28.292619,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,97,-26.182106,28.292852,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,99,-26.181666,28.293086,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,71A,-26.188676,28.288899,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,SUNNYSIDE,AV,81A,-26.186066,28.290457,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,THATCH,WA,1,-26.188574,28.287729,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,THATCH,WA,2,-26.188628,28.287219,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,THATCH,WA,3,-26.188849,28.287945,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,THATCH,WA,4,-26.188894,28.287259,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,THATCH,WA,5,-26.189094,28.288019,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,THATCH,WA,6,-26.18917,28.287291,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,THATCH,WA,7,-26.189384,28.288069,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,THATCH,WA,8,-26.189474,28.287129,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,THATCH,WA,9,-26.189434,28.287499,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,VERNON,ST,1,-26.186667,28.283718,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,VERNON,ST,2,-26.18775579,28.28322457,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,VERNON,ST,3,-26.187526,28.283619,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,VERNON,ST,4,-26.187586,28.28322,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,VERNON,ST,5,-26.187228,28.283571,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,VERNON,ST,6,-26.187253,28.283205,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,VERNON,ST,7,-26.187085,28.283575,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,VERNON,ST,685,-26.186767,28.28231,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,VERNON,ST,686,-26.187015,28.282273,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,VERNON,ST,1A,-26.18768975,28.28366008,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,VERNON,ST,1B,-26.18779777,28.28368406,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,WESTFIELD,RD,1,-26.188338,28.28907,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,WESTFIELD,RD,2,-26.187901,28.2894,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,WESTFIELD,RD,3,-26.187972,28.288425,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,WESTFIELD,RD,4,-26.187599,28.289101,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,WESTFIELD,RD,6,-26.187401,28.288601,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,WESTFIELD,RD,8,-26.187133,28.288249,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,WESTFIELD,RD,4A,-26.18754,28.28889,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,WOLK,ST,2,-26.193935,28.283849,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,WOLK,ST,4,-26.193905,28.284169,YES
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,WOLK,ST,6,-26.193795,28.284509,NO
SOUTH AFRICA,GAUTENG,BENONI,LAKEFIELD,WOLK,ST,8,-26.193865,28.284889,NO
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BILSLAND,ST,1,-26.200235,28.293009,YES
SOUTH AFRICA,GAUTENG,BENONI,THE STEWARDS,BILSLAND,ST,2,-26.2006,28.293301,NO
